rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
517815	2016	Phola	mɔ³¹	mɔ³¹	sky	sky			3.2.2	1	0			2473,m
517816	2016	Phola	pi³³mɔ̠²³	pi³³mɔ̠²³	sun	sun			3.2.10	2	0			
517817	2016	Phola	mɔ³¹ʦʰɑ⁵⁵ʑi³³	mɔ³¹ʦʰɑ⁵⁵ʑi³³	sunshine	sunshine			3.2.10	3	0			
517818	2016	Phola	lɑ³³pɔ³³mɔ̠²³	lɑ³³pɔ³³mɔ̠²³	moon	moon			3.2.2	4	0			1016,m,m
517819	2016	Phola	mɔ³¹kɨ⁵⁵	mɔ³¹kɨ⁵⁵	star	star			3.2.2	5	0			
517820	2016	Phola	tɛ⁵⁵nɑ³³	tɛ⁵⁵nɑ³³	cloud	cloud			3.2.1	6	0			
517821	2016	Phola	ɑ⁵⁵ȵɯ⁵⁵	ɑ⁵⁵ȵɯ⁵⁵	cloud	cloud			3.2.1	6	0			
517822	2016	Phola	mɔ³¹li⁵⁵	mɔ³¹li⁵⁵	wind	wind			3.2.1	7	0			2473,2412
517823	2016	Phola	mɔ³¹xi⁵⁵	mɔ³¹xi⁵⁵	rain	rain			3.2.1	8	0			
517824	2016	Phola	mɔ³¹nɑ⁵⁵mi³³ʨʰi³¹	mɔ³¹nɑ⁵⁵mi³³ʨʰi³¹	lightning	lightning			3.2.1	9	0			
517825	2016	Phola	mɔ³¹tɯ³³	mɔ³¹tɯ³³	thunder	thunder			3.2.1	10	0			
517826	2016	Phola	vɑ³³mɔ³³ʂɨ⁵⁵ʑi³¹ⁿdɔ³³	vɑ³³mɔ³³ʂɨ⁵⁵ʑi³¹ⁿdɔ³³	rainbow	rainbow			3.2.1	11	0			
517827	2016	Phola	vɑ³¹	vɑ³¹	snow	snow			3.2.1	12	0			3554
517828	2016	Phola	ᵑkɑ̠³¹	ᵑkɑ̠³¹	water	water			3.2.3	13	0			
517829	2016	Phola	-ʑi̠²³	-ʑi̠²³	water	water			3.2.3	13	0			
517830	2016	Phola	ɑ⁵⁵ȵɯ⁵⁵	ɑ⁵⁵ȵɯ⁵⁵	fog	fog			3.2.1	14	0			
517831	2016	Phola	ȵi⁵⁵	ȵi⁵⁵	frost	frost			3.2.1	15	0			3565
517832	2016	Phola	ʨi̠²³ʑi̠²³	ʨi̠²³ʑi̠²³	dew	dew				16	0			59,1013
517833	2016	Phola	lɔ³³fɑ⁵⁵	lɔ³³fɑ⁵⁵	hail	hail			3.2.1	17	0			
517834	2016	Phola	mi³³ʦʰɑ³³	mi³³ʦʰɑ³³	earth	earth			3.2.11	18	0			2453,5671
517835	2016	Phola	nɛ³¹ʨʰi³³	nɛ³¹ʨʰi³³	soil; dirt	soil; dirt			3.2.11	19	0			
517836	2016	Phola	xɑ⁵⁵	xɑ⁵⁵	soil; dirt	soil; dirt			3.2.11	19	0			
517837	2016	Phola	nɛ³¹ʨʰɑ³¹	nɛ³¹ʨʰɑ³¹	mud	mud			3.2.11	20	0			
517838	2016	Phola	lɛ³¹ʂɨ³³mɔ̠²³	lɛ³¹ʂɨ³³mɔ̠²³	river	river			3.2.3	21	0			
517839	2016	Phola	ᵑkɑ̠³¹ʨi³³pʰɯ⁵⁵	ᵑkɑ̠³¹ʨi³³pʰɯ⁵⁵	waterfall	waterfall			3.2.3	22	0			
517840	2016	Phola	ʑi̠²³xu⁵⁵	ʑi̠²³xu⁵⁵	pond	pond			3.2.3	23	0			
517841	2016	Phola	mɔ³¹tʰuɑ⁵²	mɔ³¹tʰuɑ⁵²	puddle	puddle			3.2.3	24	0			
517842	2016	Phola	ʑi³¹ʦɑ³³	ʑi³¹ʦɑ³³	well	well			9.6.1.1	25	0			
517843	2016	Phola	ᵑkɑ̠³¹ɬɑ³¹	ᵑkɑ̠³¹ɬɑ³¹	ditch	ditch			3.2.7	26	0			
517844	2016	Phola	bɨ³³	bɨ³³	mountain (dirt)	mountain (dirt)			3.2.5	27	0			
517845	2016	Phola	bɨ³³ⁿti³³	bɨ³³ⁿti³³	mountain (dirt)	mountain (dirt)			3.2.5	27	0			
517846	2016	Phola	ʨʰɔ³³tɯ³¹	ʨʰɔ³³tɯ³¹	valley	valley			3.2.5	30	0			
517847	2016	Phola	xɑ³³tɯ³¹	xɑ³³tɯ³¹	cave	cave			3.2.7	31	0			
517848	2016	Phola	xɑ³³bɛ³¹	xɑ³³bɛ³¹	hole (in ground)	hole (in ground)			3.2.7	32	0			
517849	2016	Phola	ʂɛ⁵⁵	ʂɛ⁵⁵	gold	gold			3.2.4	33	0			3496
517850	2016	Phola	ɬɯ⁵⁵	ɬɯ⁵⁵	silver	silver			3.2.4	34	0			
517851	2016	Phola	ɕɨ⁵⁵	ɕɨ⁵⁵	iron (ore)	iron (ore)			3.2.4	35	0			
517852	2016	Phola	ʦʰæ̠³¹	ʦʰæ̠³¹	tin	tin			3.2.4	36	0			
517853	2016	Phola	mɛ̠²³	mɛ̠²³	coal	coal			3.2.4	37	0			
517854	2016	Phola	lɨ⁵⁵qɛ̠⁵⁵	lɨ⁵⁵qɛ̠⁵⁵	rock	rock			3.2.9	38	0			
517855	2016	Phola	lɨ⁵⁵qɛ̠⁵⁵	lɨ⁵⁵qɛ̠⁵⁵	stone	stone			3.2.9	39	0			
517856	2016	Phola	xɑ̠³¹	xɑ̠³¹	boulder	boulder			3.2.9	40	0			
517857	2016	Phola	nɛ³¹ʨʰi⁵⁵	nɛ³¹ʨʰi⁵⁵	sand	sand			3.2.11	41	0			
517858	2016	Phola	mi³¹tʰɛ³³	mi³¹tʰɛ³³	fire	fire			3.2.12.2	42	0			
517859	2016	Phola	mi³¹lɛ³³	mi³¹lɛ³³	flame	flame			3.2.12.2	43	0			
517860	2016	Phola	mi³¹tʰɛ³³	mi³¹tʰɛ³³	wild fire	wild fire			3.2.5	44	0			
517861	2016	Phola	mɔ³¹kʰɨ³³	mɔ³¹kʰɨ³³	smoke	smoke			3.2.12.2	45	0			
517862	2016	Phola	mɔ³¹kʰi̠³¹	mɔ³¹kʰi̠³¹	night	night			9.1.4	46	0			
517863	2016	Phola	ȵi³³	ȵi³³	day	day			1.5.3.2	47	0			
517864	2016	Phola	ʑi³³ȵi³³	ʑi³³ȵi³³	today	today			9.1.3	48	0			
517865	2016	Phola	ɑ³³nɑ̠²³	ɑ³³nɑ̠²³	yesterday	yesterday			9.1.3	49	0			
517866	2016	Phola	ʂɨ³¹nɑ̠²³	ʂɨ³¹nɑ̠²³	day before yesterday	day before yesterday			1.5.3.2	50	0			
517867	2016	Phola	ʂɨ³¹ɣɨ³³nɑ̠²³	ʂɨ³¹ɣɨ³³nɑ̠²³	three days ago	three days ago			9.9	51	0			
517868	2016	Phola	li³¹ȵi³³ɣɨ̠²³	li³¹ȵi³³ɣɨ̠²³	four days ago	four days ago			9.9	52	0			
517869	2016	Phola	ɕɔ³³nɑ̠²³	ɕɔ³³nɑ̠²³	tomorrow	tomorrow			9.1.3	53	0			
517870	2016	Phola	pʰɑ³³nɑ̠²³	pʰɑ³³nɑ̠²³	day after tomorrow	day after tomorrow			1.5.3.2	54	0			
517871	2016	Phola	ɬi⁵⁵nɑ̠²³	ɬi⁵⁵nɑ̠²³	three days from now	three days from now			9.9	55	0			
517872	2016	Phola	li³¹ȵi⁵⁵ɣɔ³³tɔ⁵⁵	li³¹ȵi⁵⁵ɣɔ³³tɔ⁵⁵	four days from now	four days from now			9.9	56	0			
