rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
41148	679	Jingpho	ʃoŋ³³	ʃoŋ³³	front	front		1.4.4		0		m
41149	679	Jingpho	phaŋ³³	phaŋ³³	back (side)	back (side)		1.4.8		0		3326
41150	679	Jingpho	pa̱i³³	pa̱i³³	left	left		1.5.3.2		0		2154
41151	679	Jingpho	khɹa⁵⁵	khɹa⁵⁵	right (side)	right (side)		1.5.3.2		0		2786
41152	679	Jingpho	mă¹ ka̱u³³	mă¹ ka̱u³³	side	side		1.4.5		0		
41153	679	Jingpho	ti³¹	ti³¹	egg	egg				0		300
41154	679	Jingpho	ʃiŋ³¹ ko̱³³	ʃiŋ³¹ ko̱³³	wing	wing		1.5.1.3		0		p,240
41155	679	Jingpho	mun³³	mun³³	fur	fur		1.6.1		0		363
41156	679	Jingpho	lă¹ mjin³³	lă¹ mjin³³	claw	claw		1.5.10.4		0		695,513
41157	679	Jingpho	lă¹ khɹuʔ³¹	lă¹ khɹuʔ³¹	hoof	hoof		1.5.4		0		350,5622
41158	679	Jingpho	n̩³¹ |ʒuŋ³³	n̩³¹ ʒuŋ³³	horn	horn		1.2.2		0		814
41159	679	Jingpho	mai³¹	mai³¹	tail	tail		1.4.10.1		0		1288
41160	679	Jingpho	n̩³¹|mai³¹	n̩³¹|mai³¹	tail	tail		1.4.10.1		0		1288
41161	679	Jingpho	khum³¹	khum³¹	body	body		1.1.1		0		206
41162	679	Jingpho	po³³	po³³	head	head		1.2.1		0		388
41163	679	Jingpho	a³¹ po³³	a³¹ po³³	head	head		1.2.1		0		p,388
41164	679	Jingpho	kă¹ than³³	kă¹ than³³	forehead	forehead		1.2.5.1		0		p,384
41165	679	Jingpho	kă̱⁵ ʒa̱⁵⁵|	kă̱⁵ ʒa̱⁵⁵|	hair (head)	hair (head)		1.2.3		0		367
41166	679	Jingpho	sam⁵⁵ pan³¹	sam⁵⁵ pan³¹	braid (hair)	braid (hair)	n	1.2.3.2		0		366,2018
41167	679	Jingpho	nuʔ⁵⁵	nuʔ⁵⁵	brain	brain		1.2.4		0		243
41168	679	Jingpho	mjiʔ³¹ man³³	mjiʔ³¹ man³³	face	face		1.2.5		0		682,1188
41169	679	Jingpho	man³³	man³³	face	face		1.2.5		0		1188
41170	679	Jingpho	mjiʔ³¹ ko̱³³ mun³³	mjiʔ³¹ ko̱³³ mun³³	eyebrow	eyebrow		1.2.6.6		0		681,586,363
41171	679	Jingpho	mjiʔ³¹	mjiʔ³¹	eye	eye		1.2.6		0		682
41172	679	Jingpho	a³¹ mjiʔ³¹	a³¹ mjiʔ³¹	eye	eye		1.2.6		0		p,682
41173	679	Jingpho	mjiʔ⁵⁵ pɹu̱i³³	mjiʔ⁵⁵ pɹu̱i³³	tears	tears		1.2.6.7		0		682,187
41174	679	Jingpho	lă⁵ ti³¹	lă⁵ ti³¹	nose	nose		1.2.8		0		p,807
