rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
332523	1799	rGBenzhen	kə-tsok tsok	kə-tsok tsok	a while	a while		9.1.4		0		
332524	1799	rGBenzhen	tə-ʂke	tə-ʂke	above	above		9.2.1		0		
332525	1799	rGBenzhen	tə-tʂiʔ	tə-tʂiʔ	above	above		9.2.1		0		
332526	1799	rGBenzhen	ta-doʔ	ta-doʔ	acclivity	acclivity				0		
332527	1799	rGBenzhen	kɐ-ndʐut=kɐ-sə-jok	kɐ-ndʐut=kɐ-sə-jok	accomplish	accomplish				0		
332528	1799	rGBenzhen	tə-mɲuk kʰruŋ-kʰruŋ	tə-mɲuk kʰruŋ-kʰruŋ	Adam's apple	Adam's apple		1.3.5.4		0		
332529	1799	rGBenzhen	kə-və-ʃiʔ	kə-və-ʃiʔ	adult	adult		4.2.11		0		
332530	1799	rGBenzhen	kə-znə-ʃor-ʃes	kə-znə-ʃor-ʃes	affectionate	affectionate		8.3.1.1.1		0		
332531	1799	rGBenzhen	ta-bliʔ	ta-bliʔ	age	age		9.1.2		0		
332532	1799	rGBenzhen	kə-sə-so	kə-sə-so	alive	alive		1.1.2.1		0		
332533	1799	rGBenzhen	kə-tʃet	kə-tʃet	all	all		9.9		0		
332534	1799	rGBenzhen	kə-tə-kə-ndoʔ	kə-tə-kə-ndoʔ	all	all		9.9		0		
332535	1799	rGBenzhen	tə-dʒes-tʃə	tə-dʒes-tʃə	alone	alone		7.1.6.1		0		
332536	1799	rGBenzhen	l̥a-jaŋ	l̥a-jaŋ	aluminum	aluminum		3.2.4		0		
332537	1799	rGBenzhen	kə-ndze	kə-ndze	amiable	amiable		9.6.1.2		0		
332538	1799	rGBenzhen	ta-vu ta-vi jo	ta-vu ta-vi jo	ancestor	ancestor				0		
332539	1799	rGBenzhen	kɐ-kʰɐs	kɐ-kʰɐs	angry	angry		8.3.1.6.1		0		
332540	1799	rGBenzhen	səm-tʃen	səm-tʃen	animal	animal		2.3		0		
332541	1799	rGBenzhen	ta-me mɲak	ta-me mɲak	ankle	ankle		1.5.8.2		0		p,m,681
332542	1799	rGBenzhen	kʰə-|rok	kʰə-rok	ant	ant		2.2.6		0		2631
332543	1799	rGBenzhen	ta-sɔp kʰe-du	ta-sɔp kʰe-du	anus	anus		1.4.10.2		0		m,m,m,822
332544	1799	rGBenzhen	bak-ʃiʔ	bak-ʃiʔ	apple	apple		3.1.5		0		
332545	1799	rGBenzhen	ka-pʰjiʔs	ka-pʰjiʔs	apply (ointment)	apply (ointment)		6.17		0		
332546	1799	rGBenzhen	-pʰeʔ kɐ-sə	-pʰeʔ kɐ-sə	approach	approach		6.7.1		0		
332547	1799	rGBenzhen	tɐ-pjɐ kə	tɐ-pjɐ kə	armpit	armpit		1.5.1.2.3		0		
332548	1799	rGBenzhen	kɐ-tɐ	kɐ-tɐ	arrange; put	arrange; put		6.17		0		
332549	1799	rGBenzhen	kɐ-mə-ndə	kɐ-mə-ndə	arrive	arrive		6.7.1		0		
332550	1799	rGBenzhen	kə-pjɐk	kə-pjɐk	arrow	arrow		5.15		0		
332551	1799	rGBenzhen	tə-pke	tə-pke	ash	ash		3.2.12.2		0		
332552	1799	rGBenzhen	stʃə-la-pke	stʃə-la-pke	ash	ash		3.2.12.2		0		
332553	1799	rGBenzhen	kə-nə-rkoʔs	kə-nə-rkoʔs	ask for assistance	ask for assistance		8.5.7.1		0		
332554	1799	rGBenzhen	ka-kro	ka-kro	assign work	assign work		6.1.1		0		
332555	1799	rGBenzhen	tə-mnu	tə-mnu	awl	awl		5.11.5.3		0		
332556	1799	rGBenzhen	ndzɐ-rŋaʔ	ndzɐ-rŋaʔ	awn	awn		3.1.8		0		
332557	1799	rGBenzhen	ʃə-rpa tsaʔ	ʃə-rpa tsaʔ	ax (small)	ax (small)		5.11.5.3		0		m,2772,m
332558	1799	rGBenzhen	ʃə-rpa	ʃə-rpa	ax	ax		5.11.5.3		0		m,2772
332559	1799	rGBenzhen	kʰor-ŋaʔ	kʰor-ŋaʔ	baby	baby		4.2.11		0		
332560	1799	rGBenzhen	tɐ-zgən	tɐ-zgən	back	back	n	1.4.8		0		
332561	1799	rGBenzhen	kə-ŋɐn	kə-ŋɐn	bad	bad		9.6.2.1		0		
332562	1799	rGBenzhen	pət	pət	badger	badger		2.2.7		0		
332563	1799	rGBenzhen	kɐ-poʔ	kɐ-poʔ	bake (bread)	bake (bread)		5.5		0		
332564	1799	rGBenzhen	kɐ-ndʒɐk	kɐ-ndʒɐk	bald	bald		1.2.3.4		0		
332565	1799	rGBenzhen	ngo ndʒa-la	ngo ndʒa-la	bald person	bald person		1.2.3.4		0		
332566	1799	rGBenzhen	pʰu-ləmʔ	pʰu-ləmʔ	bamboo basket	bamboo basket		3.1.1		0		
332567	1799	rGBenzhen	dʒoʔ	dʒoʔ	bamboo	bamboo		3.1.1		0		2549
332568	1799	rGBenzhen	ʃə-rkʰoʔ	ʃə-rkʰoʔ	bark	bark	n	2.1.11.1		0		
332569	1799	rGBenzhen	sue	sue	barley (highland)	barley (highland)		3.1.4		0		
332570	1799	rGBenzhen	ta-tsruʔ	ta-tsruʔ	barley sprout	barley sprout		3.1.4		0		
332571	1799	rGBenzhen	sue	sue	barley	barley		3.1.4		0		
332572	1799	rGBenzhen	pʰəntsət	pʰəntsət	basin	basin		5.1		0		
332573	1799	rGBenzhen	pi-toʔ	pi-toʔ	basket (round)	basket (round)		5.1		0		
332574	1799	rGBenzhen	tɐ-ngok	tɐ-ngok	basket (small; on the back)	basket (small; on the back)		5.1		0		
332575	1799	rGBenzhen	mə-ɲuʔ	mə-ɲuʔ	basket (triangular)	basket (triangular)		5.1		0		
332576	1799	rGBenzhen	nbər-waʔ	nbər-waʔ	bat	bat		2.2.4.1		0		
332577	1799	rGBenzhen	lɐktʃʰɐ sɐ-npʰɐr	lɐktʃʰɐ sɐ-npʰɐr	bazaar	bazaar				0		
332578	1799	rGBenzhen	ka-dut	ka-dut	punctured	be punctured	be v.			0		
332579	1799	rGBenzhen	tə-rsi	tə-rsi	beam	beam		5.11.9		0		
332580	1799	rGBenzhen	tə-|wamʔ	tə-|wamʔ	bear (black)	bear (black)		2.2.3		0		2777
332581	1799	rGBenzhen	priʔ	priʔ	bear (yellow)	bear (yellow)		2.2.3		0		
332582	1799	rGBenzhen	ʃos-kor	ʃos-kor	beard	beard		1.2.5.5		0		
332583	1799	rGBenzhen	kə-rɲeʔ	kə-rɲeʔ	beast	beast		2.3		0		
332584	1799	rGBenzhen	ka-stsu ɲək-ɲək	ka-stsu ɲək-ɲək	beat up	beat up		6.8		0		
332585	1799	rGBenzhen	kə-npʃor	kə-npʃor	beautiful	beautiful		7.1.3		0		
332586	1799	rGBenzhen	kə-mti	kə-mti	become mouldy	become mouldy		9.5		0		
332587	1799	rGBenzhen	sɐ-rmɐ-kʰrə	sɐ-rmɐ-kʰrə	bed	bed		1.5.3.2		0		
332588	1799	rGBenzhen	ndʐə-ʃək	ndʐə-ʃək	bedbug	bedbug		2.2.6		0		
332589	1799	rGBenzhen	ba-buʔ	ba-buʔ	bee	bee		2.2.6		0		
332590	1799	rGBenzhen	kə-stʃei	kə-stʃei	before (in the past)	before (in the past)		9.1.5		0		
332591	1799	rGBenzhen	kə-mtʃə	kə-mtʃə	beggar	beggar		8.5.10.3		0		
332592	1799	rGBenzhen	kə-sa-dʒaʔ	kə-sa-dʒaʔ	begin	begin		9.5		0		
332593	1799	rGBenzhen	tə-nbə-kaʔ	tə-nbə-kaʔ	belch	belch		1.8.3.4		0		
332594	1799	rGBenzhen	tɐm-ŋɐm-ŋɐmʔ	tɐm-ŋɐm-ŋɐmʔ	bell	bell		5.1		0		
332595	1799	rGBenzhen	tə-|wɔk	tə-|wɔk	belly	belly		1.4.7		0		164
332596	1799	rGBenzhen	kə́-sə-so	kə́-sə-so	beloved one; lover	beloved one; lover		9.6.1.1		0		
332597	1799	rGBenzhen	-ʂpoiʔ	-ʂpoiʔ	below	below		9.2.2		0		
332598	1799	rGBenzhen	tə-ʃtʰək	tə-ʃtʰək	belt	belt		5.11.8.2.1.3		0		
332599	1799	rGBenzhen	kə-pʰon	kə-pʰon	benefit	benefit				0		
332600	1799	rGBenzhen	pən-tʃin	pən-tʃin	Benzhen	Benzhen				0		
332601	1799	rGBenzhen	tɐs ka-pa	tɐs ka-pa	bet	bet		6.19		0		
332602	1799	rGBenzhen	kə-kte	kə-kte	big	big		9.7.2		0		
332603	1799	rGBenzhen	kɐ-tsʰiʔ	kɐ-tsʰiʔ	bind	bind	v	6.13.1		0		
332604	1799	rGBenzhen	ka-tsaʔ	ka-tsaʔ	bird	bird		2.2.4		0		
332605	1799	rGBenzhen	ka-tsa staʔ	ka-tsa staʔ	bird's nest	bird's nest		2.2.4		0		
332606	1799	rGBenzhen	ka-tsa wə-lok	ka-tsa wə-lok	bird's nest	bird's nest		2.2.4		0		
332607	1799	rGBenzhen	kə-tʃap	kə-tʃap	bitter	bitter		7.1.4.4		0		229,m
332608	1799	rGBenzhen	kə-nɐk	kə-nɐk	black	black		9.4		0		m,2483
332609	1799	rGBenzhen	tɐ-sti	tɐ-sti	bladder	bladder		1.7.8		0		
332610	1799	rGBenzhen	lɐ-mɐ	lɐ-mɐ	blama	blama				0		
332611	1799	rGBenzhen	joŋ-sə	joŋ-sə	blanket	blanket		5.11.9.4		0		
332612	1799	rGBenzhen	rɐs-pok	rɐs-pok	blanket	blanket		5.11.9.4		0		
332613	1799	rGBenzhen	ka-lɔ	ka-lɔ	blind	blind	n	1.2.6.14.2		0		
332614	1799	rGBenzhen	ka-ʃteʔ	ka-ʃteʔ	block (wind)	block (wind)		6.2		0		
332615	1799	rGBenzhen	ta ʃiʔ	ta|ʃiʔ	blood	blood		1.6.2		0		p,230
332616	1799	rGBenzhen	ta-mot kɐ-lɐt	ta-mot kɐ-lɐt	blow (air)	blow (air)		1.3.1.4		0		p,503,p,m
332617	1799	rGBenzhen	ka-pʰro	ka-pʰro	blow (mus. instrument)	blow (mus. instrument)		1.3.1.4		0		
332618	1799	rGBenzhen	nɐm-kʰɐ mdok	nɐm-kʰɐ mdok	blue	blue		9.4		0		2484,697,m
332619	1799	rGBenzhen	ta-kʰrət	ta-kʰrət	blunt	blunt		7.1.5.1		0		
332620	1799	rGBenzhen	nge-pɐn	nge-pɐn	board	board		5.11.9		0		
332621	1799	rGBenzhen	tə-skruʔ	tə-skruʔ	body	body		1.1.1		0		
332622	1799	rGBenzhen	tə-dʒiʔ kɐ-tɐ/kɐ-rɐ-stseʔ	tə-dʒiʔ kɐ-tɐ/kɐ-rɐ-stseʔ	boil (water)	boil (water)		6.6		0		
332623	1799	rGBenzhen	ka-ska	ka-ska	boil	boil	v.t.	6.6		0		p,2316
332624	1799	rGBenzhen	kɐm-klok kʰe-du	kɐm-klok kʰe-du	bolt (traditional)	bolt (traditional)		5.11.9		0		
332625	1799	rGBenzhen	ʃɐ-|rə	ʃɐ-|rə	bone	bone		1.6.3		0		234
332626	1799	rGBenzhen	tə-tʰa	tə-tʰa	book	book		5.1		0		
332627	1799	rGBenzhen	dʒɐ-rtɐ	dʒɐ-rtɐ	boot	boot		5.11.8.1		0		
