rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
329864	1797	Caodeng	tə-po-ngji	tə-po-ngji	abdomen	abdomen		1.4.7		0		
329865	1797	Caodeng	kɐ́-spe	kɐ́-spe	able to	able to		1.1.2.4		0		
329866	1797	Caodeng	kə-nɐ́l-tʰu	kə-nɐ́l-tʰu	abundant (more than enough)	abundant (more than enough)		7.1.2.1		0		
329867	1797	Caodeng	kə-kʰjəleʔ	kə-kʰjəleʔ	abundant (food)	abundant (food)		7.1.2.1		0		
329868	1797	Caodeng	tɐ́-təm	tɐ́-təm	acclivity	acclivity				0		
329869	1797	Caodeng	tɐ́-təm kɐ-ʃɐ	tɐ́-təm kɐ-ʃɐ	go uphill	go uphill		6.7.2		0		
329870	1797	Caodeng	kə-ɲɐn	kə-ɲɐn	acceptable	acceptable		8.3.1.2.1		0		
329871	1797	Caodeng	kɐ-sə-ɣjoʔ (ne-səɣjɔ)	kɐ-sə-ɣjoʔ (ne-səɣjɔ)	accomplish	accomplish				0		
329872	1797	Caodeng	kɐ-zna-ma-maʔ	kɐ-zna-ma-maʔ	act calmly despite fear or trouble	act calmly despite fear or trouble		6.2		0		
329873	1797	Caodeng	kɐ-sə́ɣndʒe	kɐ-sə́ɣndʒe	act in a funny or improperly way on purpose	act in a funny or improperly way on purpose		10.1.1		0		
329874	1797	Caodeng	tə-rqɐluluʔ	tə-rqɐluluʔ	Adam's apple	AdamÕs apple		1.3.5.4		0		
329875	1797	Caodeng	kə-rnbjoʔ kə-xteʔ	kə-rnbjoʔ kə-xteʔ	adult	adult		4.2.11		0		
329876	1797	Caodeng	kɐ-vɐr (nə-verʔ)	kɐ-vɐr (nə-verʔ)	afraid	afraid		7.1.1		0		
329877	1797	Caodeng	sa-su-qʰu	sa-su-qʰu	afternoon (late, 5-6 pm)	afternoon (late, 5-6 pm)		9.1.4		0		
329878	1797	Caodeng	sɲi-ngu	sɲi-ngu	afternoon (late, 5-6 pm)	afternoon (late, 5-6 pm)		9.1.4		0		
329879	1797	Caodeng	tə́-ʃwe	tə́-ʃwe	age	age		9.1.2		0		
329880	1797	Caodeng	tə-ʒəvʔ kɐ-ʃɐ	tə-ʒəvʔ kɐ-ʃɐ	agree	agree		8.3.1.4.1		0		
329881	1797	Caodeng	kɐ-nə́-mɲa	kɐ-nə́-mɲa	aim	aim				0		
329882	1797	Caodeng	kɐ́-ʃkʰi (ne-ʃkʰi)	kɐ́-ʃkʰi (ne-ʃkʰi)	air	air	v	1.1.2.2		0		
329883	1797	Caodeng	kə-ná-χtʃəɣ	kə-ná-χtʃəɣ	alike	alike		7.1.7.2		0		
329884	1797	Caodeng	kə-sə-soʔ	kə-sə-soʔ	alive	alive		1.1.2.1		0		
329885	1797	Caodeng	jo-sŋi kə-sŋi	jo-sŋi kə-sŋi	all day long	all day long		9.9		0		m,85,p,85
329886	1797	Caodeng	ʃoʔr kə-sŋi	ʃoʔr kə-sŋi	all day long	all day long		9.9		0		m,p,85
329887	1797	Caodeng	jɐ-sŋiʔ kə-sŋi	jɐ-sŋiʔ kə-sŋi	all day long (that day)	all day long (that day)		1.5.3.2		0		m,85,p,85
329888	1797	Caodeng	kə-mdiʔ	kə-mdiʔ	all	all		9.9		0		
329889	1797	Caodeng	rwjaŋ-rwjaŋʔ	rwjaŋ-rwjaŋʔ	all	all		9.9		0		
329890	1797	Caodeng	ngjet (kɐ-lɐt)	ngjet (kɐ-lɐt)	alms(-giving)	alms(-giving)		6.23		0		
329891	1797	Caodeng	gjɐ-ste	gjɐ-ste	alone	alone		7.1.6.1		0		
329892	1797	Caodeng	spo-ʃəl	spo-ʃəl	amber	amber		3.2.8		0		
329893	1797	Caodeng	nbrokpe	nbrokpe	Amdo Tibetan	Amdo Tibetan		4.6		0		
329894	1797	Caodeng	nbrokpe skɐt	nbrokpe skɐt	Amdo Tibetan language	Amdo Tibetan language		5.8		0		
329895	1797	Caodeng	kɐ-sɐrɐ	kɐ-sɐrɐ	amuse	amuse		8.3.1.5.1		0		
329896	1797	Caodeng	pʰɐ-mɲiʔ	pʰɐ-mɲiʔ	ancestor	ancestor				0		
329897	1797	Caodeng	tə-vzər	tə-vzər	angle	angle		1.5.8		0		
329898	1797	Caodeng	kɐ-rɐ-mú-ru	kɐ-rɐ-mú-ru	angry	angry		8.3.1.6.1		0		
329899	1797	Caodeng	tə-múru kɐ-nguʔ	tə-múru kɐ-nguʔ	angry	angry		8.3.1.6.1		0		
329900	1797	Caodeng	rə/e|-|daʔ	rə/e-daʔ	animal (herbivore)	animal (herbivore)		2.3		0		1862
329901	1797	Caodeng	xtʃɐn(d)zɐn	xtʃɐn(d)zɐn	animal (carnivore)	animal (carnivore)		2.3		0		
329902	1797	Caodeng	tə-mé-mkɐ	tə-mé-mkɐ	ankle	ankle		1.5.8.2		0		
329903	1797	Caodeng	ə-mé-mɲa	ə-mé-mɲa	anklebone	anklebone		1.5.8.2		0		
329904	1797	Caodeng	tə-len kɐ-pe	tə-len kɐ-pe	answer	answer		8.5.6		0		
329905	1797	Caodeng	kʰɐ-len kɐ-pe	kʰɐ-len kɐ-pe	answer / promise	answer / promise		8.5.6		0		
329906	1797	Caodeng	qrɔ	qrɔ	ant	ant		2.2.6		0		2631
329907	1797	Caodeng	sá-su ʃɔ-re	sá-su ʃɔ-re	antenoon	antenoon				0		
329908	1797	Caodeng	tə-ɣʒɐ-mGo	tə-ɣʒɐ-mGo	anus	anus		1.4.10.2		0		
329909	1797	Caodeng	sɐ-pʃi-ʁdɐn	sɐ-pʃi-ʁdɐn	anvil	anvil		5.1		0		
329910	1797	Caodeng	ʁdɐnbe	ʁdɐnbe	any	any		8.1		0		
329911	1797	Caodeng	tə-zɐ-kʰɐm	tə-zɐ-kʰɐm	appetite	appetite		1.1.3		0		
329912	1797	Caodeng	pa-ʃiʔ	pa-ʃiʔ	apple (tiny species)	apple (tiny species)		3.1.5		0		
329913	1797	Caodeng	ka-ʁmɐʔr	ka-ʁmɐʔr	apply (ointment)	apply (ointment)		6.17		0		
329914	1797	Caodeng	tə-rʃe kɐ-sɐsəɣʔ	tə-rʃe kɐ-sɐsəɣʔ	apply oneself	apply oneself		6.17		0		
329915	1797	Caodeng	kɐ-nə-rʃɐsəɣʔ	kɐ-nə-rʃɐsəɣʔ	apply oneself	apply oneself		6.17		0		
329916	1797	Caodeng	kɐ́-rne (nə-rneʔ)	kɐ́-rne (nə-rneʔ)	approach	approach		6.7.1		0		
329917	1797	Caodeng	tʂən-pɐt	tʂən-pɐt	apron	apron		5.11.8.2.2		0		
329918	1797	Caodeng	tə-perʔ kɐ-pe	tə-perʔ kɐ-pe	arbitrate between	arbitrate between		9.2.3		0		
329919	1797	Caodeng	tʃó-qʰu	tʃó-qʰu	area above the road	area above the road		9.2.7		0		
329920	1797	Caodeng	tʃʰó-ndi	tʃʰó-ndi	area below the road	area below the road		9.2.7		0		
329921	1797	Caodeng	ɣdwiʔ	ɣdwiʔ	argali	argali				0		
329922	1797	Caodeng	tə-mtʃʰɐn	tə-mtʃʰɐn	armpit	armpit		1.5.1.2.3		0		
329923	1797	Caodeng	tə-mtʃʰɐ́n-rmɐj	tə-mtʃʰɐ́n-rmɐj	armpit-hair	armpit-hair		1.5.1.2.3		0		p,m,368
329924	1797	Caodeng	tə-fkótpe kɐ-lɐt	tə-fkótpe kɐ-lɐt	arrange	arrange		6.17		0		
329925	1797	Caodeng	kɐ-zɣot (jɐ-zɣɔ̀t)	kɐ-zɣot (jɐ-zɣɔ̀t)	arrive	arrive		6.7.1		0		
329926	1797	Caodeng	tə-ldɐ	tə-ldɐ	arrow	arrow		5.15		0		
329927	1797	Caodeng	kɐ-na-ʁnɐt (nə-na-ʁnɐ̀t)	kɐ-na-ʁnɐt (nə-na-ʁnɐ̀t)	ashamed	ashamed		8.3.3.8.2		0		
329928	1797	Caodeng	qʰɐl-du	qʰɐl-du	ashes	ashes		3.2.12.2		0		
329929	1797	Caodeng	kɐ-rnaŋ◦we	kɐ-rnaŋwe	ask for leave	ask for leave		8.5.7.1		0		m,5820,m
329930	1797	Caodeng	kɐ́-rwet~kɐ-rɐ́-rwet	kɐ́-rwet~kɐ-rɐ́-rwet	ask	ask		8.5.7.1		0		
329931	1797	Caodeng	kɐ-sɐ́-nbi	kɐ-sɐ́-nbi	ask for / request	ask for / request		8.5.7.1		0		
329932	1797	Caodeng	kɐ(-sɐ)-zdu (te-zduʔ)	kɐ(-sɐ)-zdu (te-zduʔ)	assemble	assemble	v.t.	6.19		0		
329933	1797	Caodeng	kɐ-znɐ-mɐ	kɐ-znɐ-mɐ	assign (work)	assign (work)		6.1.1		0		
329934	1797	Caodeng	no-rjáŋ-nə	no-rjáŋ-nə	at that time	at that time		10.0		0		
329935	1797	Caodeng	nə́-gjə-nə	nə́-gjə-nə	at that time	at that time		10.0		0		
