rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
283079	173	*Tani	tɯŋ	tɯŋ	clf for group (of animals)	clf for group (of animals)		10.1.3	70	0		6686
283080	173	*Tani	soŋ	soŋ	clf for long, slender objects	clf for long, slender objects		10.1.3	71	0		6684
283081	173	*Tani	bal	bal	clf for round flat objects (e.g. coins)	clf for round flat objects (e.		10.1.3	72	0		6671
283082	173	*Tani	pjɯl	pjɯl	clf for small round objects	clf for small round objects		10.1.3	73	0		6522
283083	173	*Tani	tak	tak	clf for thin, flat objects (e.g. pieces of cloth)	clf for thin, flat objects (e.		10.1.3	74	0		6685
283084	173	*Tani	ge◦?	ge?	clothes	clothes		5.11.8.2.1	75	0		2256
283085	173	*Tani	mək~ muk	mək~ muk	cloud	cloud		3.2.1	76	0		2473,2473
283086	173	*Tani	han	han	cold (water)	cold (water)		7.1.2.3	77	0		6340
283087	173	*Tani	fi	fi	comb	comb (n.)	n	1.2.2.1	78	0		6308
283088	173	*Tani	tuk~ tup	tuk~ tup	comb	comb (v.)	v	1.2.2.1	79	0		6623,6623
283089	173	*Tani	nu	nu	cooked	cooked		5.5	80	0		6498
283090	173	*Tani	jo	jo	copulate	copulate		1.9.1.1	81	0		3470
283091	173	*Tani	krɯ	krɯ	count / calculate	count / calculate		6.2.2.2	82	0		6175
283092	173	*Tani	ke~ kjo	ke~ kjo	crab	crab		2.2.5	83	0		2304,2304
283093	173	*Tani	grak	grak	crazy / mad	crazy / madÁ		8.3.1.11.3	84	0		6328
