rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
473154	1973	Atong	•mhm•	•mhm•	That's right.	That's right.	procl	procl	1.5.3.2		0			
473155	1973	Atong	-a	-a	customary/imperfective aspect suffix	customary/imperfective aspect suffix	sfx	sfx	10.4		0			
473156	1973	Atong	-a(i)	-a(i)	V towards the speaker	V towards the speaker	evsp	evsp	10.0		0			
473157	1973	Atong	abek	abek	long hollow drinking spoon made of a dried fruit used to scoop rice beer	long hollow drinking spoon made of a dried fruit used to scoop rice beer	n	n	10.1.1		0			
473158	1973	Atong	abi	abi	elder sister	elder sister	n	n	4.7.1		0			
473159	1973	Atong	abong	abong	corn	corn	n	n	3.1.4		0			
473160	1973	Atong	abu	abu	grandmother	grandmother	n	n	4.7.1		0			
473161	1973	Atong	abun	abun	next, following, neighbouring, other, someone else's	next, following, neighbouring, other, someone else's	adj2	adj2	9.9		0			
473162	1973	Atong	achepchep	achepchep	type of cricket	type of cricket	n	n	8.1		0			
473163	1973	Atong	achi-	achi-	born	to be born	be v.	v	1.1.2		0	dwb11		
473164	1973	Atong	achu	achu	grandfather	grandfather	n	n	4.7.1		0			
473165	1973	Atong	ade	ade	stepmother	stepmother	n	n	4.7.1		0			
473166	1973	Atong	aganggi	aganggi	type of grasshopper	type of grasshopper	n	n	8.1		0			
473167	1973	Atong	agos	agos	August	August	n	n	9.1.2		0			
473168	1973	Atong	agre	agre	too much	too much	adv	adv	10.1		0			
473169	1973	Atong	agrai	agrai	too much	too much	adv	adv	10.1		0			
473170	1973	Atong	aguk	aguk	grasshopper	grasshopper	n	n	2.2.6		0			
473171	1973	Atong	-ai	-ai	adverbial clausal enclitic	adverbial clausal enclitic	encl.cl	encl.cl	10.2.1		0			
473172	1973	Atong	-ai	-ai	emphatic positive suffix	emphatic positive suffix	sfx	sfx	10.7		0			
473173	1973	Atong	-ai	-ai	focus enclitic, occurs on NPs and on locative clauses	focus enclitic, occurs on NPs and on locative clauses	encl.phr.cl	encl.phr.cl	10.1.1		0			
473174	1973	Atong	ai•ai•ai	ai•ai•ai	interjection to call a pig	interjection to call a pig	interj	interj	10.7		0			
473175	1973	Atong	aiai	aiai	interjection of surprise	interjection of surprise	interj	interj	10.7		0			
473176	1973	Atong	aiaw	aiaw	interjection of excitement	interjection of excitement	interj	interj	10.7		0			
473177	1973	Atong	aiding	aiding	hopscotch (a children's game)	hopscotch (a children's game)	n	n	1.5.3.2		0			
473178	1973	Atong	-aidong(a)	-aidong(a)	progressive/durative aspect suffix	progressive/durative aspect suffix	sfx	sfx	10.0		0			
473179	1973	Atong	-aidok	-aidok	progressive/durative aspect suffix	progressive/durative aspect suffix	sfx	sfx	10.0		0			
473180	1973	Atong	-arong(a)	-arong(a)	progressive/durative aspect suffix	progressive/durative aspect suffix	sfx	sfx	10.0		0			
473181	1973	Atong	-arok	-arok	progressive/durative aspect suffix	progressive/durative aspect suffix	sfx	sfx	10.0		0			
473182	1973	Atong	ain	ain	custom, law, tradition	custom, law, tradition	n	n	5.8		0			
473183	1973	Atong	aina	aina	mirror	mirror	n	n	5.11.8.3		0			
473184	1973	Atong	aiy	aiy	interjection of inquiry and surprise: what are you doing?!	interjection of inquiry and surprise: what are you doing?!	interj	interj	10.7		0			
473185	1973	Atong	aja	aja	elder sister	elder sister	n	n	4.7.1		0			
473186	1973	Atong	ajip	ajip	fan	fan	n	n	5.4		0			
473187	1973	Atong	ajot	ajot	children's game	children's game	n	n	4.7.3		0			
473188	1973	Atong	ak-	ak-	pluck (leaves, fruit etc. not feathers), to pick (flowers)	to pluck (leaves, fruit etc. not feathers), to pick (flowers)	v	v	1.5.3.2		0	dwb18		
473189	1973	Atong	-ak	-ak	change of state/perfective aspect suffix	change of state/perfective aspect suffix	sfx	sfx	9.5		0			
473190	1973	Atong	akai	akai	aunt: mother's elder sister	aunt: mother's elder sister	n	n	4.7.1		0			
473191	1973	Atong	akan	akan	wooden rack above the cooking fire	wooden rack above the cooking fire	n	n	3.1.2		0			
473192	1973	Atong	akyrudygyl	akyrudygyl	pumpkin	pumpkin	n	n	3.1.5		0			
473193	1973	Atong	a◦la◦bok	alabok	white crane bird	white crane bird	n	n	9.4		0			m,m,1230
473194	1973	Atong	alaga	alaga	other (person/thing), somebody else, different	other (person/thing), somebody else, different	n	n	8.1		0			
473195	1973	Atong	ali	ali	classifier for small heaps or piles of things	classifier for small heaps or piles of things	clf	clf	10.1.3		0			
473196	1973	Atong	althu•-	althu•-	easy	easy	adj1	adj1	9.6.1.1		0			
473197	1973	Atong	alu	alu	potato	potato	n	n	3.1.5		0			bIndic
473198	1973	Atong	alukotar	alukotar	helicopter	helicopter	n	n			0			
473199	1973	Atong	alupren	alupren	aeroplane	aeroplane	n	n			0			
473200	1973	Atong	ama	ama	mother	mother	n	n	4.7.1		0			
473201	1973	Atong	aman	aman	pestle, heavy wooden pole used for flattening rice	pestle, heavy wooden pole used for flattening rice	n	n	5.5		0			
473202	1973	Atong	ambisuthyk	ambisuthyk	type of gold-coloured metallic beetle	type of gold-coloured metallic beetle	n	n	8.1		0			
473203	1973	Atong	ambret bambret	ambret bambret	children's game	children's game	n	n	4.7.3		0			
473204	1973	Atong	ambyrai	ambyrai	type of tree	type of tree	n	n	8.1		0			
473205	1973	Atong	-an	-an	focus/identifier enclitic	focus/identifier enclitic	encl.phr.cl	encl.phr.cl			0			
473206	1973	Atong	-an	-an	still V-ing	still V-ing	evsp	evsp	9.1.1		0			
473207	1973	Atong	-an	-an	referential suffix	referential suffix	sfx	sfx	10.4		0			
473208	1973	Atong	anai	anai	aunt: father's sister	aunt: father's sister	n	n	4.7.1		0			
473209	1973	Atong	anaros	anaros	pineapple	pineapple	n	n	3.1.5		0			
473210	1973	Atong	ang	ang	I, me, first person singular	I, me, first person singular	ppron	ppron	4.1		0			2530
473211	1973	Atong	-ang	-ang	V away, V without holding back, V affluently	V away, V without holding back, V affluently	evsp	evsp	10.1.1		0			
473212	1973	Atong	anyng	anyng	1. aunt: father's sister, 2. sister-in-law: husband's wife	1. aunt: father's sister, 2. sister-in-law: husband's wife	n	n	1.5.3.2		0			
473213	1973	Atong	aphap	aphap	yeast used to make fermented rice	yeast used to make fermented rice	n	n	3.1.6.3		0			
473214	1973	Atong	apun	apun	fishing hook	fishing hook	n	n	2.2.5		0			
473215	1973	Atong	apunkara	apunkara	fishing line	fishing line	n	n	2.2.5		0			
473216	1973	Atong	apunphong	apunphong	fishing rod	fishing rod	n	n	2.2.5		0			
473217	1973	Atong	aragong	aragong	person who is too big for his age	a person who is too big for his age	n	n	10.1		0	dwb5		
473218	1973	Atong	-ari	-ari	simplicitive suffix, just, simply	simplicitive suffix, just, simply	sfx	sfx	10.4		0			
473219	1973	Atong	aro	aro	and, furthermore, moreover	and, furthermore, moreover	conj/disccon	conj/disccon	10.1.2.1		0			
473220	1973	Atong	-(a)ro	-(a)ro	1. emphatic enclitic 2. enclitic signalling that the speaker will say more	1. emphatic enclitic 2. enclitic signalling that the speaker will say more	encl.phr.cl	encl.phr.cl	8.3.1.8.1		0			
473221	1973	Atong	asalchong•	asalchong•	type of black hairy caterpillar that lives on jackfruit trees	type of black hairy caterpillar that lives on jackfruit trees	n	n	10.1.1		0			
473222	1973	Atong	a◦sam	asam	mortar, big heavy hollowed log in which rice is flattened by pounding	mortar, big heavy hollowed log in which rice is flattened by pounding	n	n	5.5		0			p,2742
473223	1973	Atong	aset-	aset-	throw away, to dispose of	to throw away, to dispose of	v	v	10.1.1		0	dwb18		
473224	1973	Atong	aski	aski	star	star	n	n	3.2.2		0			
473225	1973	Atong	askui	askui	star	star	n	n	3.2.2		0			
