rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
448155	1953	Daai	ʔkʰaːn.kʰɔ	ʔkʰaːn.kʰɔ	sky	sky		3.2.2	1	0		
448156	1953	Daai	ŋmeⁱ	ŋmeⁱ	cloud	cloud		3.2.1	2	0		4758
448157	1953	Daai	kʰɔmik	kʰɔmik	sun	sun		3.2.10	3	0		
448158	1953	Daai	maʔkɣʰa	maʔkɣʰa	moon	moon		3.2.2	4	0		
448159	1953	Daai	aːi◦sʰi	aːisʰi	star	star		3.2.2	5	0		2300,1019
448160	1953	Daai	kʰɔkʰi	kʰɔkʰi	wind	wind		3.2.1	6	0		2412
448161	1953	Daai	kʰɔʔa	kʰɔʔa	rain	rain		3.2.1	7	0		
448162	1953	Daai	ja.pi	ja.pi	rainbow	rainbow		3.2.1	8	0		6000,6012
448163	1953	Daai	kʰɔjiːn	kʰɔjiːn	mist	mist		3.2.2	9	0		
448164	1953	Daai	mtʰan	mtʰan	night	night		9.1.4	10	0		
448165	1953	Daai	mɴïːp	mɴïːp	day	day		1.5.3.2	11	0		
448166	1953	Daai	kʰɔ◦kum	kʰɔ◦kum	year	year		9.1.2	12	0		m,6165
448167	1953	Daai	ɣɛɣɔʔ	ɣɛɣɔʔ	hail	hail		3.2.1	13	0		
448168	1953	Daai	ɴaːŋ	ɴaːŋ	snow	snow		3.2.1	14	0		
448169	1953	Daai	tu ́ⁱ|	tu ́ⁱ	water	water		3.2.3	16	0		298
448170	1953	Daai	tu ́ⁱnú	tu ́ⁱnú	river	river		3.2.3	17	0		
448171	1953	Daai	túⁱli	túⁱli	lake	lake		3.2.5	18	0		
448172	1953	Daai	mlik.tuⁱ	mlik.tuⁱ	sea	sea		3.2.3	19	0		
448173	1953	Daai	kʰɔmɗɛk	kʰɔmɗɛk	earth	earth		3.2.11	20	0		
448174	1953	Daai	lúŋ	lúŋ	stone	stone		3.2.9	21	0		1269
448175	1953	Daai	mɗiˀ	mɗiˀ	sand	sand		3.2.11	22	0		
448176	1953	Daai	lɔk	lɔk	mud	mud		3.2.11	23	0		
448177	1953	Daai	mput	mput	dust	dust		3.2.11	24	0		3514
448178	1953	Daai	xïⁱ	xïⁱ	gold	gold		3.2.4	25	0		
448179	1953	Daai	ŋuⁱ	ŋuⁱ	silver	silver		3.2.4	26	0		2536
448180	1953	Daai	msuːŋ	msuːŋ	mountain	mountain		3.2.5	27	0		
448181	1953	Daai	tʰiŋ.ɗuŋ	tʰiŋ.ɗuŋ	tree	tree		3.1.2	28	0		2658,m
448182	1953	Daai	mɔ́	mɔ́	forest	forest		3.2.5	29	0		
448183	1953	Daai	ɴaˀ	ɴaˀ	leaf	leaf		3.1.3	30	0		
448184	1953	Daai	hɔk	hɔk	bark	bark		2.1.11.1	31	0		6092
448185	1953	Daai	paːⁱ◦paːⁱ	paːⁱpaːⁱ	flower	flower		3.1.4	32	0		2153,2153
448186	1953	Daai	pɣá	pɣá	root	root		3.1.2	33	0		
448187	1953	Daai	ˀtʰeⁱˀ	ˀtʰeⁱˀ	fruit	fruit		3.1.5	34	0		
448188	1953	Daai	uⁱ	uⁱ	seed	seed		3.1.4	35	0		
448189	1953	Daai	mpɣʰɔ́	mpɣʰɔ́	grass	grass		3.1.8	36	0		
448190	1953	Daai	tʰiŋ.mtɔ́n	tʰiŋ.mtɔ́n	branch	branch		1.5.3.1	37	0		2658,m
448191	1953	Daai	ɴampɔ	ɴampɔ	banana	banana		3.1.5	38	0		
448192	1953	Daai	muːⁱ	muːⁱ	rattan	rattan		3.1.6.4	39	0		
448193	1953	Daai	sʰaˀkʰáˀtʰeⁱˀ	sʰaˀkʰáˀtʰeⁱˀ	papaya	papaya		3.1.5	41	0		
448194	1953	Daai	ˀkʰá	ˀkʰá	bird	bird		2.2.4	43	0		
448195	1953	Daai	ŋpɣʰa	ŋpɣʰa	wing	wing		1.5.1.3	44	0		
448196	1953	Daai	ˀkʰamú	ˀkʰamú	feather	feather		1.6.1.1	45	0		
448197	1953	Daai	jɔːn	jɔːn	fly	fly		2.2.6	46	0		
448198	1953	Daai	ˀtúⁱ	ˀtúⁱ	egg	egg			47	0		300
448199	1953	Daai	ŋméⁱ	ŋméⁱ	tail	tail		1.4.10.1	48	0		
448200	1953	Daai	mtin	mtin	claw	claw		1.5.10.4	49	0		512
