rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
113774	212	Ahi	ɣɤ²¹	ɣɤ²¹	bone	bone			1.6.3		0		u	232
113775	229	Akha	hṃ́	hṃ́	hair	hair			1.2.3		0			363
113776	229	Akha	caˆ tah˯	caˆ tah˯	navel	navel			1.9.4		0			525,3447
113777	189	Padam-Mishing [Abor-Miri]	gâng	gâng	claw	claw			1.5.10.4		0			510
113778	189	Padam-Mishing [Abor-Miri]	a◦mam	a◦mam	placenta	placenta					0			p,3444
113779	189	Padam-Mishing [Abor-Miri]	'et-tum	'et-tum	testes and scrotum	testes and scrotum					0			643,646
113780	246	Anal	ru	ru	bone	bone			1.6.3		0			232
113781	301	Bahing	pok-ti	pok-ti	knee	knee			1.5.8.4		0		D1	436,437
113782	301	Bahing	gɛŋ	gɛŋ	fingernail	fingernail			1.5.10.1		0			510
113784	352	Bodo	bi-klé	bi-klé	liver	liver			1.7.3		0			m,572
113786	325	Bantawa	tshum◦bu◦ri	tshum◦bu◦ri	umbilical cord	umbilical cord					0			526,m,m
113787	518	Dhimal	khur-siŋ	khur-siŋ	fingernail	fingernail			1.5.10.1		0		u	m,512
113788	524	Digaro	mśi	mśi	fingernail / toenail	fingernail / toenail			1.5.10.1		0			515
113789	709	Dimasa	ya	ya	foot	foot			1.5.2		0			375
113790	542	Trung [Dulong]	pu⁵⁵ɲin⁵⁵	pu⁵⁵ɲin⁵⁵	navel	navel			1.9.4		0			m,529
113791	571	Garo	dźa-ri-|kiŋ	dźa-ri=kiŋ	shin	shin			1.5.7.2		0			m,2254
113792	624	Hani	i²¹	i²¹	bone	bone			1.6.3		0			232
113793	624	Hani	mo³¹	mo³¹	hair	hair			1.2.3		0			363
113794	644	Hayu	tsat-nom-ri	tsat-nom-ri	placenta	placenta					0			679,3444,m
113795	671	Jingpho	gawng	gawng	body	body			1.1.1		0			1
113796	671	Jingpho	dòŋ	dòŋ	cubit	cubit			1.5.9.3		0			710
113797	671	Jingpho	lə◦myin	lə◦myin	fingernail	fingernail			1.5.10.1		0		D1	695,513
113798	671	Jingpho	sha◦tin	shatin	rump	rump			1.4.10		0			p,574
113799	1269	Pwo (Bassein)	khɛ̀n	khɛ̀n	buttock	buttock			1.4.9.2		0			217
113800	763	Kham	'gāh-chum	'gāh-chum	hip	hip			1.4.9.2		0			201,3334
113801	763	Kham	khā◦so	khā◦so	phlegm	phlegm			1.8.3		0			540,m
113802	724	Kaike	khyu-bu	khyu-bu	hips	hips			1.4.9.2		0			m,398
113803	763	Kham	'sen	'sen	fingernail	fingernail			1.5.10.1		0			512
113805	860	Lai (Hakha)	ruʔ	ruʔ	bone	bone			1.6.3		0		u	232
113806	913	Limbu	yet	yet	bone	bone			1.6.3		0			232
113807	913	Limbu	thā gei	thā gei	hair	hair			1.2.3		0			
113809	913	Limbu	sāi◦be-rā	sāi◦be-rā	placenta	placenta					0			1651,677,m
113810	913	Limbu	nim-rōk	nim-rōk	navel	navel			1.9.4		0			529,527
113811	978	Lushai [Mizo]	ke	ke	claw	claw			1.5.10.4		0			415
113813	1064	Mikir [Karbi]	ə◦nuŋ	ə◦nuŋ	back	back			1.4.8		0			p,203
113814	1064	Mikir [Karbi]	o◦so-a◦hem	o◦so-a◦hem	placenta	placenta					0		D0	p,1012,p,1612
113815	1064	Mikir [Karbi]	o◦so-a◦pe	o◦so-a◦pe	placenta	placenta					0			p,1012,p,677
113816	1123	Mru	ke	ke	claw	claw			1.5.10.4		0			415
113817	1199	Anong	śărö	śărö	bone	bone			1.6.3		0			234
113818	1199	Anong	mil	mil	hair	hair			1.2.3		0			363
