rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
38386	204	Achang (Longchuan)	ȵɔʔ⁵⁵ siʔ³¹	ȵɔʔ⁵⁵ siʔ³¹	front	front			1.4.4		0			m,1214
38387	204	Achang (Longchuan)	n̥oŋ⁵⁵ pa³¹	n̥oŋ⁵⁵ pa³¹	back (side)	back (side)			1.4.8		0			203,s
38388	204	Achang (Longchuan)	a³¹ ʑam⁵⁵	a³¹ ʑam⁵⁵	side	side			1.4.5		0			
38389	204	Achang (Longchuan)	uʔ³¹	uʔ³¹	egg	egg					0			301
38390	204	Achang (Longchuan)	a³¹ tuŋ⁵⁵	a³¹ tuŋ⁵⁵	wing	wing			1.5.1.3		0			p,711
38391	204	Achang (Longchuan)	a³¹ mui³¹	a³¹ mui³¹	fur	fur			1.6.1		0			p,363
38392	204	Achang (Longchuan)	tɕhi⁵⁵ phʐai⁵⁵	tɕhi⁵⁵ phʐai⁵⁵	claw	claw			1.5.10.4		0			335,m
38393	204	Achang (Longchuan)	tɕhi⁵⁵ xo⁵⁵	tɕhi⁵⁵ xo⁵⁵	hoof (horse)	hoof (horse)			1.5.4		0			335,m
38394	204	Achang (Longchuan)	khʐau³⁵	khʐau³⁵	horn	horn			1.2.2		0			819
38395	204	Achang (Longchuan)	tɕhi³¹ ȵaŋ³⁵	tɕhi³¹ ȵaŋ³⁵	tail	tail			1.4.10.1		0			
38396	204	Achang (Longchuan)	ȵɔʔ⁵⁵ pat³⁵	ȵɔʔ⁵⁵ pat³⁵	cockscomb	cockscomb			1.2.2.1		0			356,m
38397	204	Achang (Longchuan)	phă³¹ kap³⁵	phă³¹ kap³⁵	gills	gills			1.3.5.3		0			m,278
38398	204	Achang (Longchuan)	a³¹ tɕet³⁵	a³¹ tɕet³⁵	scales	scales			1.6.5.2		0			
38399	204	Achang (Longchuan)	a³¹ tu³¹	a³¹ tu³¹	body	body			1.1.1		0			p,14
38400	204	Achang (Longchuan)	ʂɿ⁵⁵ mʐaŋ⁵⁵	ʂɿ⁵⁵ mʐaŋ⁵⁵	corpse	corpse			1.1.6.1		0			27,17
38401	204	Achang (Longchuan)	nă³¹ kuaŋ³¹	nă³¹ kuaŋ³¹	head	head			1.2.1		0			m,387
38402	204	Achang (Longchuan)	ŋă³¹ tha³⁵	ŋă³¹ tha³⁵	forehead	forehead			1.2.5.1		0			356,358
38403	204	Achang (Longchuan)	si³¹	si³¹	scalp	scalp			1.2.1.5		0			m
38404	204	Achang (Longchuan)	u³¹ mui³¹	u³¹ mui³¹	hair	hair			1.2.3		0			385,363
