rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
284616	943	Lisu (Central)	law³-krgh³	law³-krgh³	abandon	abandon	v.t.	6.10.2		0		
284617	943	Lisu (Central)	ya²	ya²	abase	abase	v.t.			0		
284618	943	Lisu (Central)	ni¹-lye³ tsi³	ni¹-lye³ tsi³	abate	abate	v.t.	6.9		0		
284619	943	Lisu (Central)	raw³-lye³; si⁶-lye³	raw³-lye³; si⁶-lye³	abate	abate	v.i.	6.9		0		
284620	943	Lisu (Central)	ni²-ma³	ni²-ma³	abdomen	abdomen	n.	1.4.7		0		
284621	943	Lisu (Central)	hrghe²	hrghe²	abhor	abhor	v.t.	8.3.1.1.2		0		
284622	943	Lisu (Central)	ni²dzaw³	ni²dzaw³	abhor	abhor	v.t.	8.3.1.1.2		0		
284623	943	Lisu (Central)	nyi²-ta¹	nyi²-ta¹	abide / dwell	abide / dwell	v.t.	6.2		0		
284624	943	Lisu (Central)	tya¹	tya¹	abide / dwell	abide / dwell	v.t.	6.2		0		
284625	943	Lisu (Central)	ku¹	ku¹	able, be	able, be		1.1.2.4		0		
284626	943	Lisu (Central)	hʼi⁴	hʼi⁴	abode (house)	abode (house)	n.	5.11.9.6		0		1612
284627	943	Lisu (Central)	tya¹ gu³	tya¹ gu³	abode (place where live)	abode (place where live)	n.	5.11.9.6		0		
284628	943	Lisu (Central)	a⁵-myá² jaw⁴	a⁵-myá² jaw⁴	abound	abound		8.2		0		
284629	943	Lisu (Central)	hti⁵ mū⁵ hti⁵ mū⁵ jaw⁴	hti⁵ mū⁵ hti⁵ mū⁵ jaw⁴	abound	abound		8.2		0		
284630	943	Lisu (Central)	chaw³ law³ law³	chaw³ law³ law³	about (all around)	about (all around)	prep.	10.1		0		
284631	943	Lisu (Central)	ga⁵-lá⁵-ga⁵-ji⁴	ga⁵-lá⁵-ga⁵-ji⁴	about (in neighborhood of)	about (in neighborhood of)	prep.	10.1.1		0		
284632	943	Lisu (Central)	a⁵-la⁴	a⁵-la⁴	about	about	adv.	10.1		0		
284633	943	Lisu (Central)	htá⁵-si¹	htá⁵-si¹	above	above	prep.	9.2.1		0		
284634	943	Lisu (Central)	ma⁵ tya¹	ma⁵ tya¹	absent, be	absent, be		8.1		0		
284635	943	Lisu (Central)	hchï⁶	hchï⁶	absorb	absorb	v.t.	9.5		0		
284636	943	Lisu (Central)	ru⁴-krgh³	ru⁴-krgh³	abstract	abstract	v.t.			0		
284637	943	Lisu (Central)	myá⁵	myá⁵	abundant	abundant	adj.	7.1.2.1		0		
284638	943	Lisu (Central)	a⁵-myá² jaw⁴	a⁵-myá² jaw⁴	abundant	abundant	adj.	7.1.2.1		0		
284639	943	Lisu (Central)	a⁵-myá² myá²	a⁵-myá² myá²	abundantly	abundantly	adv.			0		
284640	943	Lisu (Central)	jē⁵	jē⁵	abuse / revile	abuse / revile	v.t.	6.4		0		
284641	943	Lisu (Central)	htsao²	htsao²	abuse / revile	abuse / revile	v.t.	6.4		0		
284642	943	Lisu (Central)	ru⁴	ru⁴	accept	accept	v.t.	8.3.1.2.1		0		
284643	943	Lisu (Central)	hchaw⁴-jye⁴	hchaw⁴-jye⁴	accompany	accompany	v.t.	6.7.10		0		
284644	943	Lisu (Central)	ni²-ma³ haw² (lá⁵-hkaw⁴)	ni²-ma³ haw² (lá⁵-hkaw⁴)	accord, be in	accord, be in		8.3		0		
284645	943	Lisu (Central)	lye³-bye³	lye³-bye³	according to	according to		8.3		0		
284646	943	Lisu (Central)	di³	di³	accuse	accuse	v.t.	8.3.1.3.1		0		
284647	943	Lisu (Central)	kaw²	kaw²	accuse	accuse	v.t.	8.3.1.3.1		0		
284648	943	Lisu (Central)	wa⁵-kaw²	wa⁵-kaw²	accuse	accuse	v.t.	8.3.1.3.1		0		
284649	943	Lisu (Central)	na⁴	na⁴	ache (pain)	ache (pain)	n.	1.1.5.1		0		
284650	943	Lisu (Central)	na³-na²	na³-na²	acquiesce (=listen)	acquiesce (=listen)	v.	8.3.1.4.1		0		811,m
284651	943	Lisu (Central)	srghe¹ lá⁵-hkaw⁴	srghe¹ lá⁵-hkaw⁴	acquainted, be	acquainted, be		1.5.3.2		0		
284652	943	Lisu (Central)	ma⁵ bu⁴	ma⁵ bu⁴	active, be	active, be		10.4.2		0		
284653	943	Lisu (Central)	hchi⁵-du⁵ law³	hchi⁵-du⁵ law³	active, be	active, be		10.4.2		0		
284654	943	Lisu (Central)	chya³	chya³	add	add	v.t.	9.9		0		
284655	943	Lisu (Central)	nrghe⁶	nrghe⁶	adhere	adhere	v.i.	6.13.2		0		
284656	943	Lisu (Central)	hpa⁴-hti¹	hpa⁴-hti¹	adjacent	adjacent	adv.	10.0		0		
284657	943	Lisu (Central)	hchyen²	hchyen²	admonish	admonish	v.	8.5.1		0		
284658	943	Lisu (Central)	yi⁶ nyi¹ grgh⁵	yi⁶ nyi¹ grgh⁵	admonish (=awaken)	admonish (=awaken)	v.	8.5.1		0		127,143,s
